"","outbreak_id","species","affected"
"12906","2007/1877_1","sheep","6"
"12907","2007/1876_1","sheep","8"
"12908","2007/1875_1","sheep","5"
"12909","2007/1874_1","sheep","5"
"12910","2007/1873_1","sheep","8"
"12911","2007/1872_1","sheep","10"
"12912","2007/1871_1","sheep","8"
"12913","2007/1870_1","sheep","5"
"12914","2007/1869_1","sheep","10"
"12915","2007/1868_1","sheep","20"
"12916","2007/1867_1","sheep","8"
"12917","2007/1866_1","sheep","2"
"12918","2007/1865_1","sheep","40"
"12919","2007/1864_1","sheep","2"
"12920","2007/1863_1","sheep","5"
"12921","2007/1862_1","sheep","30"
"12922","2007/1861_1","sheep","8"
"12923","2007/1860_1","sheep","80"
"12924","2007/1859_1","sheep","1"
"12925","2007/1858_1","sheep","4"
"12926","2007/1857_1","sheep","3"
"12927","2007/1856_1","sheep","2"
"12928","2007/1855_1","sheep","7"
"12929","2007/1854_1","sheep","2"
"12930","2007/1853_1","sheep","4"
"12931","2007/1852_1","sheep","2"
"12932","2007/1851_1","sheep","5"
"12933","2007/1850_1","sheep","15"
"12934","2007/1849_1","sheep","25"
"12935","2007/1848_1","sheep","5"
"12936","2007/1847_1","sheep","10"
"12937","2007/1846_1","sheep","10"
"12938","2007/1845_1","sheep","6"
"12939","2007/1844_1","sheep","30"
"12940","2007/1843_1","sheep","15"
"12941","2007/1842_1","sheep","9"
"12942","2007/1841_1","sheep","3"
"12943","2007/1840_1","sheep","17"
"12944","2007/1839_1","sheep","12"
"12945","2007/1838_1","sheep","2"
"12946","2007/1837_1","sheep","4"
"12947","2007/1836_1","sheep","6"
"12948","2007/1835_1","sheep","6"
"12949","2007/1834_1","sheep","13"
"12950","2007/1833_1","sheep","5"
"12951","2007/1832_1","sheep","6"
"12952","2007/1831_1","sheep","7"
"12953","2007/1830_1","sheep","8"
"12954","2007/1829_1","sheep","8"
"12955","2007/1828_1","sheep","7"
"12956","2007/1827_1","sheep","6"
"12957","2007/1826_1","goats","0"
"12958","2007/1826_1","sheep","7"
"12959","2007/1825_1","sheep","16"
"12960","2007/1824_1","sheep","5"
"12961","2007/1823_1","sheep","15"
"12962","2007/1822_1","goats","0"
"12963","2007/1822_1","sheep","5"
"12964","2007/1821_1","cows","0"
"12965","2007/1821_1","sheep","15"
"12966","2007/1820_1","sheep","20"
"12967","2007/1819_1","sheep","11"
"12968","2007/1818_1","sheep","5"
"12969","2007/1817_1","sheep","5"
"12970","2007/1816_1","sheep","68"
"12971","2007/1815_1","sheep","3"
"12972","2007/1814_1","sheep","0"
"12973","2007/1813_1","sheep","7"
"12974","2007/1812_1","goats","0"
"12975","2007/1812_1","sheep","12"
"12976","2007/1811_1","sheep","5"
"12977","2007/1810_1","sheep","7"
"12978","2007/1809_1","sheep","50"
"12979","2007/1808_1","sheep","30"
"12980","2007/1807_1","cows","0"
"12981","2007/1807_1","sheep","21"
"12982","2007/1806_1","cows","0"
"12983","2007/1806_1","goats","1"
"12984","2007/1805_1","goats","0"
"12985","2007/1805_1","sheep","5"
"12986","2007/1804_1","goats","0"
"12987","2007/1804_1","sheep","6"
"12988","2007/1803_1","sheep","3"
"12989","2007/1802_1","sheep","71"
"12990","2007/1801_1","sheep","14"
"12991","2007/1800_1","goats","0"
"12992","2007/1800_1","sheep","50"
"12993","2007/1799_1","sheep","20"
"12994","2007/1798_1","sheep","157"
"12995","2007/1797_1","sheep","39"
"12996","2007/1796_1","sheep","1"
"12997","2007/1795_1","sheep","9"
"12998","2007/1794_1","sheep","17"
"12999","2007/1793_1","sheep","1"
"13000","2007/1792_1","sheep","8"
"13001","2007/1791_1","sheep","6"
"13002","2007/1790_1","sheep","1"
"13003","2007/1789_1","sheep","10"
"13004","2007/1788_1","sheep","1"
"13005","2007/1787_1","sheep","4"
"13006","2007/1786_1","sheep","2"
"13007","2007/1785_1","sheep","13"
"13008","2007/1784_1","sheep","1"
"13009","2007/1783_1","cows","2"
"13010","2007/1782_1","sheep","6"
"13011","2007/1781_1","sheep","74"
"13012","2007/1780_1","goats","0"
"13013","2007/1780_1","sheep","3"
"13014","2007/1779_1","cows","1"
"13015","2007/1778_1","sheep","11"
"13016","2007/1777_1","sheep","1"
"13017","2007/1776_1","sheep","23"
"13018","2007/1775_1","cows","1"
"13019","2007/1774_1","goats","0"
"13020","2007/1774_1","sheep","8"
"13021","2007/1773_1","sheep","18"
"13022","2007/1772_1","sheep","68"
"13023","2007/1771_1","cows","1"
"13024","2007/1770_1","sheep","3"
"13025","2007/1769_1","sheep","4"
"13026","2007/1768_1","sheep","42"
"13027","2007/1767_1","sheep","2"
"13028","2007/1766_1","sheep","2"
"13029","2007/1765_1","cows","0"
"13030","2007/1765_1","sheep","5"
"13031","2007/1764_1","cows","0"
"13032","2007/1764_1","goats","7"
"13033","2007/1763_1","sheep","8"
"13034","2007/1762_1","sheep","5"
"13035","2007/1761_1","sheep","11"
"13036","2007/1760_1","sheep","15"
"13037","2007/1759_1","sheep","40"
"13038","2007/1758_1","sheep","10"
"13039","2007/1757_1","cows","0"
"13040","2007/1757_1","sheep","5"
"13041","2007/1756_1","sheep","32"
"13042","2007/1755_1","sheep","3"
"13043","2007/1754_1","goats","0"
"13044","2007/1754_1","sheep","15"
"13045","2007/1753_1","goats","0"
"13046","2007/1753_1","sheep","7"
"13047","2007/1752_1","sheep","10"
"13048","2007/1751_1","sheep","7"
"13049","2007/1750_1","sheep","20"
"13050","2007/1749_1","sheep","23"
"13051","2007/1748_1","sheep","14"
"13052","2007/1747_1","cows","0"
"13053","2007/1747_1","goats","150"
"13054","2007/1746_1","sheep","33"
"13055","2007/1745_1","goats","0"
"13056","2007/1745_1","sheep","8"
"13057","2007/1744_1","goats","0"
"13058","2007/1744_1","sheep","8"
"13059","2007/1743_1","sheep","14"
"13060","2007/1742_1","cows","0"
"13061","2007/1742_1","goats","4"
"13062","2007/1742_1","sheep","6"
"13063","2007/1741_1","cows","0"
"13064","2007/1741_1","sheep","28"
"13065","2007/1740_1","cows","0"
"13066","2007/1740_1","goats","50"
"13067","2007/1739_1","cows","0"
"13068","2007/1739_1","sheep","26"
"13069","2007/1738_1","sheep","5"
"13070","2007/1737_1","sheep","5"
"13071","2007/1736_1","goats","0"
"13072","2007/1736_1","sheep","8"
"13073","2007/1735_1","sheep","8"
"13074","2007/1734_1","sheep","4"
"13075","2007/1733_1","goats","0"
"13076","2007/1733_1","sheep","5"
"13077","2007/1732_1","sheep","10"
"13078","2007/1731_1","goats","0"
"13079","2007/1731_1","sheep","5"
"13080","2007/1730_1","sheep","42"
"13081","2007/1729_1","cows","0"
"13082","2007/1729_1","sheep","54"
"13083","2007/1728_1","sheep","20"
"13084","2007/1727_1","cows","0"
"13085","2007/1727_1","sheep","145"
"13086","2007/1726_1","goats","0"
"13087","2007/1726_1","sheep","12"
"13088","2007/1725_1","sheep","7"
"13089","2007/1724_1","sheep","6"
"13090","2007/1723_1","sheep","44"
"13091","2007/1722_1","sheep","34"
"13092","2007/1721_1","sheep","16"
"13093","2007/1720_1","sheep","100"
"13094","2007/1719_1","sheep","5"
"13095","2007/1718_1","sheep","30"
"13096","2007/1717_1","sheep","16"
"13097","2007/1716_1","sheep","7"
"13098","2007/1715_1","sheep","63"
"13099","2007/1714_1","cows","0"
"13100","2007/1714_1","sheep","30"
"13101","2007/1713_1","goats","0"
"13102","2007/1713_1","sheep","140"
"13103","2007/1712_1","sheep","4"
"13104","2007/1711_1","sheep","38"
"13105","2007/1710_1","sheep","0"
"13106","2007/1709_1","sheep","6"
"13107","2007/1708_1","sheep","5"
"13108","2007/1707_1","cows","0"
"13109","2007/1707_1","sheep","5"
"13110","2007/1706_1","cows","0"
"13111","2007/1706_1","sheep","1"
"13112","2007/1705_1","goats","0"
"13113","2007/1705_1","sheep","8"
"13114","2007/1704_1","goats","0"
"13115","2007/1704_1","sheep","20"
"13116","2007/1703_1","sheep","8"
"13117","2007/1702_1","sheep","1"
"13118","2007/1701_1","sheep","13"
"13119","2007/1700_1","sheep","19"
"13120","2007/1699_1","sheep","22"
"13121","2007/1698_1","sheep","8"
"13122","2007/1697_1","sheep","81"
"13123","2007/1696_1","sheep","90"
"13124","2007/1695_1","goats","0"
"13125","2007/1695_1","sheep","46"
"13126","2007/1694_1","sheep","26"
"13127","2007/1693_1","sheep","0"
"13128","2007/1692_1","sheep","0"
"13129","2007/1691_1","cows","0"
"13130","2007/1691_1","sheep","11"
"13131","2007/1690_1","cows","0"
"13132","2007/1690_1","sheep","15"
"13133","2007/1689_1","goats","0"
"13134","2007/1689_1","sheep","5"
"13135","2007/1688_1","goats","0"
"13136","2007/1688_1","sheep","5"
"13137","2007/1687_1","cows","0"
"13138","2007/1686_1","cows","0"
"13139","2007/1685_1","cows","0"
"13140","2007/1684_1","sheep","5"
"13141","2007/1682_1","sheep","23"
"13142","2007/1681_1","sheep","17"
"13143","2007/1680_1","goats","0"
"13144","2007/1680_1","sheep","53"
"13145","2007/1679_1","sheep","24"
"13146","2007/1678_1","goats","0"
"13147","2007/1678_1","sheep","14"
"13148","2007/1677_1","goats","0"
"13149","2007/1677_1","sheep","28"
"13150","2007/1676_1","sheep","23"
"13151","2007/1675_1","goats","0"
"13152","2007/1675_1","sheep","2"
"13153","2007/1674_1","sheep","7"
"13154","2007/1673_1","sheep","35"
"13155","2007/1672_1","sheep","5"
"13156","2007/1671_1","sheep","6"
"13157","2007/1670_1","goats","0"
"13158","2007/1670_1","sheep","16"
"13159","2007/1669_1","cows","0"
"13160","2007/1669_1","sheep","5"
"13161","2007/1668_1","sheep","13"
"13162","2007/1667_1","sheep","7"
"13163","2007/1666_1","sheep","1"
"13164","2007/1665_1","sheep","15"
"13165","2007/1664_1","sheep","2"
"13166","2007/1663_1","sheep","1"
"13167","2007/1662_1","sheep","10"
"13168","2007/1661_1","goats","0"
"13169","2007/1661_1","sheep","14"
"13170","2007/1660_1","sheep","1"
"13171","2007/1659_1","sheep","3"
"13172","2007/1658_1","sheep","13"
"13173","2007/1657_1","sheep","5"
"13174","2007/1656_1","cows","1"
"13175","2007/1655_1","sheep","20"
"13176","2007/1654_1","sheep","6"
"13177","2007/1653_1","cows","0"
"13178","2007/1653_1","sheep","1"
"13179","2007/1652_1","goats","0"
"13180","2007/1652_1","sheep","51"
"13181","2007/1651_1","sheep","12"
"13182","2007/1650_1","sheep","9"
"13183","2007/1649_1","sheep","15"
"13184","2007/1648_1","sheep","6"
"13185","2007/1647_1","sheep","19"
"13186","2007/1646_1","cows","0"
"13187","2007/1646_1","goats","1"
"13188","2007/1645_1","sheep","31"
"13189","2007/1644_1","sheep","6"
"13190","2007/1643_1","sheep","168"
"13191","2007/1642_1","sheep","16"
"13192","2007/1641_1","goats","12-mar"
"13193","2007/1640_1","sheep","5"
"13194","2007/1639_1","sheep","5"
"13195","2007/1638_1","sheep","5"
"13196","2007/1637_1","sheep","5"
"13197","2007/1636_1","sheep","5"
"13198","2007/1635_1","goats","0"
"13199","2007/1635_1","sheep","5"
"13200","2007/1634_1","goats","0"
"13201","2007/1634_1","sheep","5"
"13202","2007/1633_1","sheep","5"
"13203","2007/1632_1","sheep","7"
"13204","2007/1631_1","sheep","50"
"13205","2007/1630_1","sheep","10"
"13206","2007/1629_1","goats","0"
"13207","2007/1629_1","sheep","5"
"13208","2007/1628_1","sheep","15"
"13209","2007/1627_1","sheep","17"
"13210","2007/1626_1","sheep","1"
"13211","2007/1625_1","sheep","30"
"13212","2007/1624_1","sheep","7"
"13213","2007/1623_1","sheep","15"
"13214","2007/1622_1","sheep","20"
"13215","2007/1621_1","sheep","5"
"13216","2007/1620_1","sheep","70"
"13217","2007/1619_1","sheep","7"
"13218","2007/1618_1","sheep","25"
"13219","2007/1617_1","sheep","8"
"13220","2007/1616_1","sheep","50"
"13221","2007/1615_1","goats","0"
"13222","2007/1615_1","sheep","6"
"13223","2007/1614_1","goats","0"
"13224","2007/1614_1","sheep","1"
"13225","2007/1613_1","sheep","5"
"13226","2007/1612_1","sheep","6"
"13227","2007/1611_1","sheep","6"
"13228","2007/1610_1","goats","0"
"13229","2007/1610_1","sheep","15"
"13230","2007/1609_1","sheep","6"
"13231","2007/1608_1","sheep","19"
"13232","2007/1607_1","sheep","13"
"13233","2007/1606_1","sheep","5"
"13234","2007/1605_1","sheep","5"
"13235","2007/1604_1","sheep","11"
"13236","2007/1603_1","sheep","5"
"13237","2007/1602_1","cows","0"
"13238","2007/1602_1","sheep","6"
"13239","2007/1601_1","goats","0"
"13240","2007/1601_1","sheep","4"
"13241","2007/1600_1","sheep","10"
"13242","2007/1599_1","goats","0"
"13243","2007/1599_1","sheep","43"
"13244","2007/1598_1","sheep","25"
"13245","2007/1597_1","goats","0"
"13246","2007/1597_1","sheep","10"
"13247","2007/1596_1","sheep","25"
"13248","2007/1595_1","goats","20"
"13249","2007/1594_1","goats","16"
"13250","2007/1593_1","goats","0"
"13251","2007/1593_1","sheep","15"
"13252","2007/1592_1","goats","0"
"13253","2007/1592_1","sheep","6"
"13254","2007/1591_1","goats","0"
"13255","2007/1591_1","sheep","7"
"13256","2007/1590_1","sheep","17"
"13257","2007/1589_1","sheep","18"
"13258","2007/1588_1","goats","0"
"13259","2007/1588_1","sheep","4"
"13260","2007/1587_1","sheep","35"
"13261","2007/1586_1","sheep","16"
"13262","2007/1585_1","sheep","8"
"13263","2007/1584_1","sheep","8"
"13264","2007/1583_1","goats","0"
"13265","2007/1583_1","sheep","53"
"13266","2007/1582_1","sheep","5"
"13267","2007/1581_1","sheep","1"
"13268","2007/1580_1","goats","0"
"13269","2007/1580_1","sheep","8"
"13270","2007/1579_1","sheep","3"
"13271","2007/1578_1","sheep","3"
"13272","2007/1577_1","sheep","5"
"13273","2007/1576_1","sheep","11"
"13274","2007/1575_1","sheep","8"
"13275","2007/1574_1","sheep","13"
"13276","2007/1573_1","goats","0"
"13277","2007/1573_1","sheep","7"
"13278","2007/1572_1","sheep","3"
"13279","2007/1571_1","sheep","5"
"13280","2007/1570_1","cows","3"
"13281","2007/31_3","sheep","1"
"13282","2007/1569_1","sheep","10"
"13283","2007/1568_1","sheep","12"
"13284","2007/1567_1","goats","0"
"13285","2007/1567_1","sheep","6"
"13286","2007/1566_1","sheep","10"
"13287","2007/1565_1","sheep","5"
"13288","2007/1564_1","sheep","5"
"13289","2007/1563_1","sheep","5"
"13290","2007/1562_1","sheep","14"
"13291","2007/1561_1","sheep","310"
"13292","2007/1560_1","goats","0"
"13293","2007/1560_1","sheep","5"
"13294","2007/1559_1","goats","0"
"13295","2007/1559_1","sheep","5"
"13296","2007/1558_1","sheep","7"
"13297","2007/1557_1","sheep","15"
"13298","2007/1556_1","sheep","31"
"13299","2007/1555_1","sheep","7"
"13300","2007/1553_1","sheep","25"
"13301","2007/1552_1","sheep","3"
"13302","2007/1551_1","sheep","5"
"13303","2007/1550_1","sheep","4"
"13304","2007/1549_1","sheep","8"
"13305","2007/1548_1","goats","0"
"13306","2007/1548_1","sheep","13"
"13307","2007/1547_1","sheep","17"
"13308","2007/1546_1","cows","0"
"13309","2007/1546_1","sheep","33"
"13310","2007/1545_1","sheep","5"
"13311","2007/1544_1","goats","0"
"13312","2007/1544_1","sheep","20"
"13313","2007/1543_1","sheep","11"
"13314","2007/1542_1","goats","0"
"13315","2007/1542_1","sheep","2"
"13316","2007/1541_1","goats","0"
"13317","2007/1541_1","sheep","2"
"13318","2007/1540_1","goats","0"
"13319","2007/1540_1","sheep","10"
"13320","2007/1539_1","goats","0"
"13321","2007/1538_1","sheep","26"
"13322","2007/1537_1","sheep","23"
"13323","2007/1536_1","sheep","26"
"13324","2007/1535_1","sheep","5"
"13325","2007/1534_1","sheep","2"
"13326","2007/1533_1","cows","0"
"13327","2007/1533_1","sheep","4"
"13328","2007/1532_1","sheep","5"
"13329","2007/1531_1","sheep","2"
"13330","2007/1530_1","cows","0"
"13331","2007/1530_1","sheep","16"
"13332","2007/1529_1","goats","5"
"13333","2007/1528_1","goats","0"
"13334","2007/1528_1","sheep","8"
"13335","2007/1527_1","cows","0"
"13336","2007/1527_1","sheep","5"
"13337","2007/1526_1","sheep","5"
"13338","2007/1525_1","sheep","3"
"13339","2007/1524_1","sheep","10"
"13340","2007/1523_1","sheep","12"
"13341","2007/1522_1","cows","0"
"13342","2007/1522_1","sheep","11"
"13343","2007/1521_1","sheep","9"
"13344","2007/1520_1","sheep","1"
"13345","2007/1519_1","cows","0"
"13346","2007/1519_1","goats","5"
"13347","2007/1518_1","sheep","1"
"13348","2007/1517_1","goats","0"
"13349","2007/1517_1","sheep","2"
"13350","2007/1516_1","sheep","4"
"13351","2007/1515_1","goats","0"
"13352","2007/1515_1","sheep","8"
"13353","2007/1514_1","sheep","15"
"13354","2007/1513_1","cows","0"
"13355","2007/1513_1","sheep","10"
"13356","2007/1512_1","sheep","3"
"13357","2007/1511_1","sheep","8"
"13358","2007/1510_1","goats","0"
"13359","2007/1510_1","sheep","9"
"13360","2007/33_2","cows","1"
"13361","2007/1509_1","sheep","10"
"13362","2007/1508_1","sheep","40"
"13363","2007/1507_1","sheep","17"
"13364","2007/1506_1","sheep","5"
"13365","2007/1505_1","sheep","7"
"13366","2007/1504_1","goats","0"
"13367","2007/1504_1","sheep","12"
"13368","2007/1503_1","sheep","30"
"13369","2007/1502_1","goats","0"
"13370","2007/1502_1","sheep","9"
"13371","2007/1501_1","sheep","5"
"13372","2007/1500_1","sheep","18"
"13373","2007/1499_1","goats","0"
"13374","2007/1499_1","sheep","9"
"13375","2007/1498_1","sheep","20"
"13376","2007/1497_1","sheep","13"
"13377","2007/1496_1","goats","0"
"13378","2007/1496_1","sheep","94"
"13379","2007/1495_1","sheep","7"
"13380","2007/1494_1","goats","0"
"13381","2007/1494_1","sheep","1"
"13382","2007/1493_1","sheep","30"
"13383","2007/1492_1","cows","0"
"13384","2007/1492_1","sheep","11"
"13385","2007/1491_1","goats","0"
"13386","2007/1490_1","cows","0"
"13387","2007/1490_1","sheep","5"
"13388","2007/1489_1","sheep","8"
"13389","2007/1488_1","sheep","8"
"13390","2007/1487_1","sheep","2"
"13391","2007/1486_1","sheep","36"
"13392","2007/1485_1","goats","0"
"13393","2007/1485_1","sheep","3"
"13394","2007/1484_1","sheep","2"
"13395","2007/1483_1","goats","0"
"13396","2007/1483_1","sheep","107"
"13397","2007/1482_1","goats","0"
"13398","2007/1481_1","sheep","4"
"13399","2007/1480_1","sheep","4"
"13400","2007/1479_1","sheep","3"
"13401","2007/1478_1","goats","0"
"13402","2007/1478_1","sheep","38"
"13403","2007/1477_1","cows","0"
"13404","2007/1477_1","goats","10"
"13405","2007/1476_1","goats","0"
"13406","2007/1476_1","sheep","5"
"13407","2007/1475_1","goats","0"
"13408","2007/1475_1","sheep","5"
"13409","2007/1474_1","sheep","36"
"13410","2007/1473_1","sheep","52"
"13411","2007/1472_1","goats","6"
"13412","2007/1471_1","sheep","32"
"13413","2007/1470_1","cows","0"
"13414","2007/1470_1","sheep","6"
"13415","2007/1469_1","sheep","7"
"13416","2007/1468_1","sheep","9"
"13417","2007/1467_1","goats","0"
"13418","2007/1467_1","sheep","5"
"13419","2007/1466_1","cows","0"
"13420","2007/1466_1","goats","6"
"13421","2007/1465_1","sheep","28"
"13422","2007/1464_1","sheep","6"
"13423","2007/1463_1","sheep","11"
"13424","2007/1462_1","cows","0"
"13425","2007/1462_1","sheep","42"
"13426","2007/1461_1","sheep","11"
"13427","2007/1460_1","goats","0"
"13428","2007/1460_1","sheep","8"
"13429","2007/1459_1","sheep","8"
"13430","2007/1458_1","sheep","22"
"13431","2007/1457_1","cows","0"
"13432","2007/1457_1","sheep","15"
"13433","2007/1456_1","sheep","65"
"13434","2007/1455_1","sheep","4"
"13435","2007/1454_1","sheep","10"
"13436","2007/1453_1","goats","0"
"13437","2007/1453_1","sheep","34"
"13438","2007/1452_1","sheep","17"
"13439","2007/1451_1","sheep","8"
"13440","2007/1450_1","sheep","18"
"13441","2007/1449_1","sheep","7"
"13442","2007/1448_1","sheep","10"
"13443","2007/1447_1","sheep","3"
"13444","2007/1446_1","sheep","3"
"13445","2007/1445_1","sheep","4"
"13446","2007/1444_1","sheep","2"
"13447","2007/1443_1","sheep","3"
"13448","2007/1442_1","sheep","5"
"13449","2007/1441_1","goats","0"
"13450","2007/1441_1","sheep","7"
"13451","2007/1440_1","sheep","9"
"13452","2007/1439_1","goats","0"
"13453","2007/1439_1","sheep","5"
"13454","2007/1438_1","goats","0"
"13455","2007/1438_1","sheep","8"
"13456","2007/1437_1","sheep","32"
"13457","2007/1436_1","sheep","8"
"13458","2007/1435_1","sheep","7"
"13459","2007/1434_1","sheep","7"
"13460","2007/1433_1","goats","0"
"13461","2007/1433_1","sheep","8"
"13462","2007/1432_1","goats","0"
"13463","2007/1432_1","sheep","49"
"13464","2007/1431_1","goats","0"
"13465","2007/1431_1","sheep","5"
"13466","2007/1430_1","sheep","17"
"13467","2007/1429_1","goats","0"
"13468","2007/1429_1","sheep","8"
"13469","2007/1428_1","sheep","2"
"13470","2007/1427_1","cows","0"
"13471","2007/1427_1","sheep","19"
"13472","2007/1426_1","sheep","6"
"13473","2007/1425_1","goats","0"
"13474","2007/1425_1","sheep","8"
"13475","2007/1424_1","goats","0"
"13476","2007/1424_1","sheep","17"
"13477","2007/1423_1","sheep","1"
"13478","2007/1422_1","cows","0"
"13479","2007/1422_1","sheep","17"
"13480","2007/1421_1","goats","17"
"13481","2007/1420_1","sheep","59"
